Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Instructions_Loop.ran,Top,Top_Bottom,TBMT_int,Middle_Top,Middle,Middle_Bottom,Bottom_Top,Bottom,Photo,participant,session,date,expName,psychopyVersion,OS,frameRate,Redo_Instructions_Resp.keys,Redo_Instructions_Resp.rt,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Redo_Instructions_Loop.ran,Nback_Transition_Resp_Enc.keys,Nback_Transition_Resp_Enc.rt,Encoding_Resp.keys,Encoding_Resp.corr,Encoding_Resp.rt,Practice_Blocks.thisRepN,Practice_Blocks.thisTrialN,Practice_Blocks.thisN,Practice_Blocks.thisIndex,Practice_Blocks.ran,Scene,encAns,Practice_Enc_Break_Resp.keys,Practice_Enc_Break_Resp.rt,Practice_Enc_Break_Loop.thisRepN,Practice_Enc_Break_Loop.thisTrialN,Practice_Enc_Break_Loop.thisN,Practice_Enc_Break_Loop.thisIndex,Practice_Enc_Break_Loop.ran,Practice_Loop_Order.thisRepN,Practice_Loop_Order.thisTrialN,Practice_Loop_Order.thisN,Practice_Loop_Order.thisIndex,Practice_Loop_Order.ran,practiceFile,Nback_Transition_Resp.keys,Nback_Transition_Resp.rt,Nback_Resp.keys,Nback_Resp.corr,Nback_Resp.rt,Practice_DBack_Loop.thisRepN,Practice_DBack_Loop.thisTrialN,Practice_DBack_Loop.thisN,Practice_DBack_Loop.thisIndex,Practice_DBack_Loop.ran,thisAlphaNum,ANAns,Color,Practice_DBlock_Loop.thisRepN,Practice_DBlock_Loop.thisTrialN,Practice_DBlock_Loop.thisN,Practice_DBlock_Loop.thisIndex,Practice_DBlock_Loop.ran,ANOrder,BlockTitle,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Blocks.ran,AttnResp_keys.keys,AttnResp_keys.rt,Enc_Break_Resp.keys,Enc_Break_Resp.rt,Enc_Break_Loop.thisRepN,Enc_Break_Loop.thisTrialN,Enc_Break_Loop.thisN,Enc_Break_Loop.thisIndex,Enc_Break_Loop.ran,AttnCheck,Group_Order.thisRepN,Group_Order.thisTrialN,Group_Order.thisN,Group_Order.thisIndex,Group_Order.ran,blockFile,attnFile,Enc_Break_Loop2.thisRepN,Enc_Break_Loop2.thisTrialN,Enc_Break_Loop2.thisN,Enc_Break_Loop2.thisIndex,Enc_Break_Loop2.ran,DBack_Loop.thisRepN,DBack_Loop.thisTrialN,DBack_Loop.thisN,DBack_Loop.thisIndex,DBack_Loop.ran,DBlock_Loop.thisRepN,DBlock_Loop.thisTrialN,DBlock_Loop.thisN,DBlock_Loop.thisIndex,DBlock_Loop.ran
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,Practice_TwoBlock.csv,Practice Block 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,space,4.61,p,1,1.922,,,,,,N2-9913comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.309,,,,,,E2-9921comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.319,,,,,,N2-8160comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.251,,,,,,E2-6415comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,2.472,,,,,,N2-5395comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,2.437,,,,,,E2-3350comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.961,,,,,,N2-1600comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,0,2.069,,,,,,N2-7550comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.936,,,,,,E2-6243comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.467,,,,,,N2-2840comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.804,,,,,,E2-2716comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.811,,,,,,N2-6570_2comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.78,,,,,,E2-2900_1comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,0,2.717,,,,,,N2-2594comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.436,,,,,,E2-9420comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.01,,,,,,N2-5779comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.923,,,,,,E2-1932comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,0,2.275,,,,,,E2-9582comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.794,,,,,,N2-2620comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.954,,,,,,E2-7380comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""1"",""3"",""4"",""5""]","[19.559000000000424,20.715000000000146,21.335000000000036,21.605999999999995]",space,10.187,0,0,0,0,1,Attn_Colored.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,BlockFour.csv,ColorCheck.csv,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.424,,,,,,N2-1661comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,3.539,,,,,,E2-9340comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,2.203,,,,,,N2-2512comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.994,,,,,,E2-3261comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.81,,,,,,N2-2270comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.586,,,,,,E2-9040comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.257,,,,,,N2-4603comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.274,,,,,,E2-9140comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.073,,,,,,E2-9410comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.291,,,,,,N2-5875comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.857,,,,,,N2-8465comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.041,,,,,,E2-9424comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.119,,,,,,N2-1910comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,0,2.42,,,,,,E2-9500comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.718,,,,,,E2-6540comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.153,,,,,,N2-2616comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.435,,,,,,N2-2221comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.204,,,,,,E2-8230comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,3.292,,,,,,N2-2499comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.336,,,,,,E2-9622comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.111,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,BlockFive.csv,ColorCheck.csv,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.634,,,,,,E2-9230comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.671,,,,,,N2-2235comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.833,,,,,,N2-8280comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.142,,,,,,E2-3266comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,2.623,,,,,,N2-7560comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.339,,,,,,E2-9920comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.478,,,,,,N2-2579comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.125,,,,,,N2-7491comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.242,,,,,,E2-3230comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.805,,,,,,E2-2683comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.309,,,,,,N2-7600comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,1.912,,,,,,E2-3400comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,1.788,,,,,,E2-9265comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.853,,,,,,N2-2518comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.094,,,,,,E2-3069comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,1.991,,,,,,N2-2200comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,0,2.007,,,,,,N2-7546comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.657,,,,,,E2-3500comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,q,1,2.039,,,,,,E2-3170comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,p,1,2.254,,,,,,N2-2606comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.934,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,BlockSix.csv,ColorCheck.csv,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.407,a,1,1.325,,,,,,E,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6,,,,,,1,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.948,,,,,,6,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,0.825,,,,,,O,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.729,,,,,,5,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,
,,,,,,,,,,,,,,172,1,2023-03-20_12h47.23.620,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.694,,,,,,7,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,
